LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
8s          Normal    Scheduled           pod/text-service-6ff44c9fcb-wksjw             Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep3/text-service-6ff44c9fcb-wksjw to emu-worker-7
8s          Normal    Scheduled           pod/compose-post-service-b97fbfb96-22t4w      Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep3/compose-post-service-b97fbfb96-22t4w to emu-worker-9
8s          Normal    Scheduled           pod/user-timeline-service-758898448d-mm4nk    Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep3/user-timeline-service-758898448d-mm4nk to emu-worker-3
8s          Normal    Scheduled           pod/media-service-54dcc967f8-tbxbr            Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep3/media-service-54dcc967f8-tbxbr to emu-worker-4
9s          Normal    Scheduled           pod/nginx-thrift-b8c4bbc85-ntb6l              Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep3/nginx-thrift-b8c4bbc85-ntb6l to emu-worker-2
8s          Normal    Scheduled           pod/user-service-74c9cff668-5mkxk             Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep3/user-service-74c9cff668-5mkxk to emu-worker-3
8s          Normal    Scheduled           pod/home-timeline-service-f86bfb448-c7ktp     Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep3/home-timeline-service-f86bfb448-c7ktp to emu-worker-8
8s          Normal    Scheduled           pod/unique-id-service-cb98dd496-xdq8n         Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep3/unique-id-service-cb98dd496-xdq8n to emu-worker-8
9s          Normal    SuccessfulCreate    replicaset/compose-post-service-b97fbfb96     Created pod: compose-post-service-b97fbfb96-22t4w
9s          Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-b97fbfb96 from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/home-timeline-service-f86bfb448    Created pod: home-timeline-service-f86bfb448-c7ktp
9s          Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-f86bfb448 from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/user-timeline-service-758898448d   Created pod: user-timeline-service-758898448d-mm4nk
9s          Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-b8c4bbc85 from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/nginx-thrift-b8c4bbc85             Created pod: nginx-thrift-b8c4bbc85-ntb6l
9s          Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-758898448d from 0 to 1
8s          Normal    Created             pod/home-timeline-service-f86bfb448-c7ktp     Container created
8s          Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-54dcc967f8 from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/media-service-54dcc967f8           Created pod: media-service-54dcc967f8-tbxbr
8s          Normal    Pulled              pod/nginx-thrift-b8c4bbc85-ntb6l              Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    Pulled              pod/user-timeline-service-758898448d-mm4nk    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-74c9cff668 from 0 to 1
8s          Normal    Created             pod/user-timeline-service-758898448d-mm4nk    Container created
8s          Normal    Started             pod/user-timeline-service-758898448d-mm4nk    Container started
8s          Normal    Started             pod/home-timeline-service-f86bfb448-c7ktp     Container started
8s          Normal    SuccessfulCreate    replicaset/user-service-74c9cff668            Created pod: user-service-74c9cff668-5mkxk
8s          Normal    SuccessfulCreate    replicaset/unique-id-service-cb98dd496        Created pod: unique-id-service-cb98dd496-xdq8n
8s          Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-cb98dd496 from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/text-service-6ff44c9fcb            Created pod: text-service-6ff44c9fcb-wksjw
8s          Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-6ff44c9fcb from 0 to 1
8s          Normal    Pulled              pod/home-timeline-service-f86bfb448-c7ktp     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Pulled              pod/media-service-54dcc967f8-tbxbr            Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Started             pod/media-service-54dcc967f8-tbxbr            Container started
7s          Normal    Started             pod/unique-id-service-cb98dd496-xdq8n         Container started
7s          Normal    Pulled              pod/unique-id-service-cb98dd496-xdq8n         Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Started             pod/text-service-6ff44c9fcb-wksjw             Container started
7s          Normal    Pulled              pod/compose-post-service-b97fbfb96-22t4w      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Pulled              pod/user-service-74c9cff668-5mkxk             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Created             pod/user-service-74c9cff668-5mkxk             Container created
7s          Normal    Started             pod/user-service-74c9cff668-5mkxk             Container started
7s          Normal    Created             pod/compose-post-service-b97fbfb96-22t4w      Container created
7s          Normal    Pulled              pod/text-service-6ff44c9fcb-wksjw             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Started             pod/nginx-thrift-b8c4bbc85-ntb6l              Container started
7s          Normal    Created             pod/nginx-thrift-b8c4bbc85-ntb6l              Container created
7s          Normal    Created             pod/unique-id-service-cb98dd496-xdq8n         Container created
7s          Normal    Created             pod/media-service-54dcc967f8-tbxbr            Container created
