LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
3m33s       Normal    Scheduled           pod/shippingservice-68b96d774-9nx8m           Successfully assigned external-online-boutique-scale10-20260611t122807z/shippingservice-68b96d774-9nx8m to emu-worker-2
3m33s       Normal    Scheduled           pod/loadgenerator-cf48c4fd9-nlkp8             Successfully assigned external-online-boutique-scale10-20260611t122807z/loadgenerator-cf48c4fd9-nlkp8 to emu-worker-1
3m39s       Normal    Scheduled           pod/cartservice-8868cc78-fcnmr                Successfully assigned external-online-boutique-scale10-20260611t122807z/cartservice-8868cc78-fcnmr to emu-worker-6
3m35s       Normal    Scheduled           pod/paymentservice-778bf4764b-9gp8p           Successfully assigned external-online-boutique-scale10-20260611t122807z/paymentservice-778bf4764b-9gp8p to emu-worker-10
3m39s       Normal    Scheduled           pod/paymentservice-b4cbf695c-bn24g            Successfully assigned external-online-boutique-scale10-20260611t122807z/paymentservice-b4cbf695c-bn24g to emu-worker-1
3m35s       Normal    Scheduled           pod/loadgenerator-84665d68bc-7s994            Successfully assigned external-online-boutique-scale10-20260611t122807z/loadgenerator-84665d68bc-7s994 to emu-worker-8
3m36s       Normal    Scheduled           pod/checkoutservice-7f6c57f578-d2gtp          Successfully assigned external-online-boutique-scale10-20260611t122807z/checkoutservice-7f6c57f578-d2gtp to emu-worker-7
3m37s       Normal    Scheduled           pod/adservice-596ffcb48b-vgszl                Successfully assigned external-online-boutique-scale10-20260611t122807z/adservice-596ffcb48b-vgszl to emu-worker-4
3m40s       Normal    Scheduled           pod/loadgenerator-5f47d56dcb-dpqvw            Successfully assigned external-online-boutique-scale10-20260611t122807z/loadgenerator-5f47d56dcb-dpqvw to emu-worker-8
3m36s       Normal    Scheduled           pod/frontend-fb5dd4c9-r2mqk                   Successfully assigned external-online-boutique-scale10-20260611t122807z/frontend-fb5dd4c9-r2mqk to emu-worker-1
3m40s       Normal    Scheduled           pod/productcatalogservice-55d59f965c-smv2c    Successfully assigned external-online-boutique-scale10-20260611t122807z/productcatalogservice-55d59f965c-smv2c to emu-worker-1
3m39s       Normal    Scheduled           pod/adservice-d9657db5c-c2vl9                 Successfully assigned external-online-boutique-scale10-20260611t122807z/adservice-d9657db5c-c2vl9 to emu-worker-9
3m39s       Normal    Scheduled           pod/frontend-7b76f78b44-54k8z                 Successfully assigned external-online-boutique-scale10-20260611t122807z/frontend-7b76f78b44-54k8z to emu-worker-3
3m33s       Normal    Scheduled           pod/redis-cart-c89bbfd94-vmm7j                Successfully assigned external-online-boutique-scale10-20260611t122807z/redis-cart-c89bbfd94-vmm7j to emu-worker-9
3m40s       Normal    Scheduled           pod/checkoutservice-d7658cddf-lsrj7           Successfully assigned external-online-boutique-scale10-20260611t122807z/checkoutservice-d7658cddf-lsrj7 to emu-worker-10
3m36s       Normal    Scheduled           pod/emailservice-56bcfddd6b-jxhlf             Successfully assigned external-online-boutique-scale10-20260611t122807z/emailservice-56bcfddd6b-jxhlf to emu-worker-6
3m40s       Normal    Scheduled           pod/currencyservice-589c4c4ff9-vr7hq          Successfully assigned external-online-boutique-scale10-20260611t122807z/currencyservice-589c4c4ff9-vr7hq to emu-worker-2
3m34s       Normal    Scheduled           pod/productcatalogservice-77596c6658-jqgwm    Successfully assigned external-online-boutique-scale10-20260611t122807z/productcatalogservice-77596c6658-jqgwm to emu-worker-6
3m39s       Normal    Scheduled           pod/redis-cart-788fbddc7-fsx8r                Successfully assigned external-online-boutique-scale10-20260611t122807z/redis-cart-788fbddc7-fsx8r to emu-worker-2
3m33s       Normal    Scheduled           pod/recommendationservice-698b757cc8-jmxrc    Successfully assigned external-online-boutique-scale10-20260611t122807z/recommendationservice-698b757cc8-jmxrc to emu-worker-7
3m40s       Normal    Scheduled           pod/shippingservice-595f778b5c-s76pf          Successfully assigned external-online-boutique-scale10-20260611t122807z/shippingservice-595f778b5c-s76pf to emu-worker-3
3m37s       Normal    Scheduled           pod/cartservice-677fccb565-bkdgd              Successfully assigned external-online-boutique-scale10-20260611t122807z/cartservice-677fccb565-bkdgd to emu-worker-2
3m39s       Normal    Scheduled           pod/recommendationservice-6cfcf6b4c7-bkchr    Successfully assigned external-online-boutique-scale10-20260611t122807z/recommendationservice-6cfcf6b4c7-bkchr to emu-worker-10
3m36s       Normal    Scheduled           pod/currencyservice-c5994dff6-4sv8b           Successfully assigned external-online-boutique-scale10-20260611t122807z/currencyservice-c5994dff6-4sv8b to emu-worker-3
3m39s       Normal    Scheduled           pod/emailservice-55fdf9bbb9-wsz66             Successfully assigned external-online-boutique-scale10-20260611t122807z/emailservice-55fdf9bbb9-wsz66 to emu-worker-4
3m40s       Warning   FailedCreate        replicaset/shippingservice-595f778b5c         Error creating: pods "shippingservice-595f778b5c-" is forbidden: error looking up service account external-online-boutique-scale10-20260611t122807z/shippingservice: serviceaccount "shippingservice" not found
3m40s       Warning   FailedCreate        replicaset/checkoutservice-d7658cddf          Error creating: pods "checkoutservice-d7658cddf-" is forbidden: error looking up service account external-online-boutique-scale10-20260611t122807z/checkoutservice: serviceaccount "checkoutservice" not found
3m40s       Normal    SuccessfulCreate    replicaset/shippingservice-595f778b5c         Created pod: shippingservice-595f778b5c-s76pf
